"","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc"
"437091",7500," 36 months",8.9,"A","A5","4 years","MORTGAGE",100800,"Source Verified","home_improvement","793xx",17.58,0,"Dec-88",4,9,0,4092,6.6,23
"695367",30000," 36 months",9.17,"B","B2","7 years","OWN",90000,"Verified","credit_card","328xx",19.99,0,"Jan-04",2,20,0,37205,53.1,51
"550445",4525," 36 months",14.65,"C","C5","1 year","MORTGAGE",1e+05,"Source Verified","debt_consolidation","103xx",14.71,0,"Jun-79",0,11,0,10242,25.4,27
"473634",4000," 36 months",9.17,"B","B2","7 years","RENT",65000,"Source Verified","debt_consolidation","327xx",11.15,0,"May-05",0,9,0,5646,65.7,13
"573527",5000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",60000,"Verified","debt_consolidation","282xx",22.83,0,"Aug-00",0,23,0,16368,55.5,37
"873957",22000," 60 months",11.44,"B","B4","5 years","MORTGAGE",61000,"Source Verified","credit_card","302xx",21.72,0,"Jul-01",0,10,0,25576,65.6,17
"490246",33000," 36 months",6.24,"A","A2","10+ years","RENT",131000,"Verified","credit_card","028xx",12.41,0,"Oct-99",0,12,0,17034,23,31
"72562",9600," 36 months",16.2,"C","C4","5 years","MORTGAGE",48000,"Source Verified","debt_consolidation","349xx",8.69,1,"Aug-04",2,7,0,2783,29.9,16
"812373",17000," 60 months",17.57,"D","D4","10+ years","MORTGAGE",1280000,"Source Verified","credit_card","721xx",2.25,0,"Nov-99",0,13,0,14850,72.4,37
"572565",19650," 36 months",13.33,"C","C3","10+ years","OWN",69239,"Verified","medical","014xx",18.43,1,"Sep-00",0,9,0,9747,61.3,31
"838487",13150," 60 months",20.49,"E","E4","7 years","RENT",30000,"Verified","debt_consolidation","305xx",24.4,1,"Jan-97",0,10,3,5755,54.3,16
"278050",15000," 60 months",16.99,"D","D3","10+ years","MORTGAGE",48000,"Not Verified","debt_consolidation","386xx",19.15,1,"Jun-96",1,10,1,7345,86.4,19
"92008",8000," 36 months",9.71,"B","B1","9 years","RENT",40000,"Not Verified","debt_consolidation","652xx",10.59,0,"Sep-02",0,5,0,5585,53.7,12
"407638",12600," 36 months",12.99,"B","B5","n/a","RENT",30000,"Verified","debt_consolidation","152xx",12.2,0,"May-01",2,7,1,3294,41.7,16
"685647",12000," 60 months",13.33,"C","C3","10+ years","MORTGAGE",40000,"Source Verified","debt_consolidation","606xx",7.62,0,"Jun-01",1,8,1,4454,31.1,42
"591258",10000," 36 months",11.53,"B","B5","8 years","OWN",420000,"Source Verified","medical","891xx",8.21,0,"Jan-98",0,9,0,65326,97.9,24
"123051",18000," 36 months",13.05,"B","B5","2 years","OWN",162000,"Verified","credit_card","950xx",5.85,4,"Mar-95",0,10,0,16565,62.5,34
"886921",5000," 36 months",17.86,"D","D5","3 years","RENT",75000,"Not Verified","moving","088xx",2.33,0,"Nov-11",2,6,0,6466,46.2,9
"9788",20000," 60 months",16.49,"D","D3","3 years","MORTGAGE",72000,"Verified","wedding","750xx",24.58,0,"Jun-02",3,14,0,12231,34.8,30
"352064",28000," 60 months",16.29,"D","D2","< 1 year","MORTGAGE",135000,"Verified","debt_consolidation","627xx",20.19,0,"Dec-00",0,14,0,52651,73.5,37
"746648",24000," 60 months",17.57,"D","D4","10+ years","RENT",125000,"Source Verified","home_improvement","087xx",8.88,3,"Aug-97",1,7,2,7976,86.7,16
"294124",8325," 36 months",16.99,"D","D3","n/a","RENT",24492,"Verified","debt_consolidation","378xx",20.82,0,"Nov-99",1,6,0,8092,77.1,9
"487885",30000," 60 months",14.48,"C","C5","< 1 year","OWN",98400,"Source Verified","credit_card","201xx",26.62,0,"May-04",0,15,0,31725,53.2,34
"429780",6000," 36 months",7.9,"A","A4","10+ years","OWN",27248,"Source Verified","credit_card","410xx",26.12,0,"Feb-93",0,5,0,6772,69.8,13
"66532",12000," 60 months",21,"E","E1","8 years","MORTGAGE",78000,"Verified","debt_consolidation","481xx",25.48,2,"Oct-87",0,6,0,473,47.3,35
"35052",16000," 36 months",11.14,"B","B1","2 years","RENT",77000,"Not Verified","debt_consolidation","941xx",5.84,0,"Jan-73",0,10,0,20015,34.9,28
"207002",15500," 36 months",6.03,"A","A1","10+ years","MORTGAGE",57000,"Not Verified","home_improvement","077xx",4.91,0,"Aug-93",1,12,0,12000,15.8,37
"243479",30300," 60 months",15.99,"D","D2","5 years","RENT",66000,"Not Verified","credit_card","319xx",13.47,1,"Jun-94",1,10,1,9030,50.2,24
"303449",15500," 36 months",8.39,"A","A5","n/a","MORTGAGE",65960,"Verified","credit_card","841xx",16.42,0,"Jul-86",0,13,0,16621,37.6,28
"291732",22000," 60 months",11.67,"B","B4","10+ years","OWN",65000,"Source Verified","debt_consolidation","148xx",19.79,0,"Jul-89",0,5,0,7312,62.5,20
"449933",22000," 36 months",14.98,"C","C3","10+ years","RENT",50000,"Verified","vacation","112xx",14.69,0,"Sep-00",1,7,0,9712,26.4,18
"412397",35000," 36 months",15.61,"C","C5","10+ years","OWN",134000,"Source Verified","credit_card","439xx",10.59,0,"Apr-74",3,12,0,27068,43.4,27
"765143",21000," 36 months",14.65,"C","C5","3 years","OWN",120000,"Source Verified","debt_consolidation","116xx",15.31,1,"Jan-05",0,7,0,7017,45.3,13
"6281",8400," 36 months",8.9,"A","A5","7 years","MORTGAGE",52000,"Not Verified","debt_consolidation","641xx",8.98,0,"Jan-94",1,5,0,5896,78.6,19
"513603",5000," 36 months",5.32,"A","A1","10+ years","MORTGAGE",80000,"Not Verified","credit_card","782xx",18.17,0,"Oct-91",0,8,0,32322,68.8,16
"541143",13000," 36 months",12.05,"C","C1","< 1 year","RENT",58000,"Source Verified","debt_consolidation","021xx",25.08,1,"Jul-08",2,22,0,7169,67,27
"385003",7500," 36 months",10.99,"B","B3","5 years","RENT",31658,"Verified","debt_consolidation","403xx",19.65,0,"Mar-04",0,6,0,12696,58.2,10
"13493",11200," 36 months",7.42,"A","A3","4 years","MORTGAGE",50400,"Source Verified","major_purchase","273xx",6.12,0,"Apr-03",0,7,0,10106,59.4,24
"95099",12000," 36 months",14.33,"C","C2","n/a","RENT",62000,"Verified","debt_consolidation","199xx",6.41,0,"Jan-00",1,6,0,4357,58.9,16
"221394",6500," 36 months",9.76,"B","B1","5 years","RENT",28000,"Not Verified","debt_consolidation","122xx",11.96,0,"Jan-05",0,9,0,6658,66.6,13
"166302",3350," 36 months",12.12,"B","B3","8 years","MORTGAGE",56000,"Source Verified","credit_card","945xx",11.45,0,"May-89",1,9,1,8400,24.4,19
"195238",12000," 36 months",11.14,"B","B2","10+ years","MORTGAGE",40000,"Verified","credit_card","120xx",26.97,0,"Sep-02",1,6,0,9585,47.9,21
"590305",12500," 36 months",18.25,"E","E1","n/a","OWN",25000,"Verified","credit_card","495xx",30.92,0,"Jun-00",0,9,1,13518,75.1,27
"684213",15000," 36 months",9.17,"B","B2","9 years","RENT",83000,"Source Verified","debt_consolidation","301xx",15.96,0,"Jan-00",0,18,0,22342,45.1,32
"437303",20000," 36 months",7.9,"A","A4","6 years","MORTGAGE",80000,"Source Verified","debt_consolidation","337xx",18.14,0,"Jan-08",1,13,0,16723,66.1,30
"269626",16000," 60 months",12.99,"C","C1","10+ years","MORTGAGE",67458.56,"Not Verified","credit_card","630xx",16.44,0,"Feb-97",0,9,0,16862,79.5,14
"655671",20000," 36 months",5.32,"A","A1","1 year","OWN",55000,"Not Verified","debt_consolidation","605xx",11.83,0,"Jan-08",0,6,0,9016,27.5,8
"680891",24000," 60 months",13.33,"C","C3","5 years","MORTGAGE",65000,"Verified","other","117xx",6.85,0,"Mar-87",2,20,1,12883,35.3,49
"209206",15850," 36 months",14.09,"B","B5","10+ years","MORTGAGE",65000,"Not Verified","debt_consolidation","338xx",11.61,0,"Jan-98",1,10,0,8610,36.5,18
"172102",9950," 36 months",12.12,"B","B3","4 years","RENT",40000,"Not Verified","credit_card","900xx",19.84,0,"Mar-02",0,14,0,17499,60.8,24
"536829",20000," 60 months",15.41,"D","D1","5 years","RENT",75000,"Source Verified","credit_card","750xx",21.84,0,"Sep-07",1,15,0,22003,58.4,23
"124413",8000," 36 months",7.62,"A","A3","10+ years","MORTGAGE",65000,"Not Verified","debt_consolidation","010xx",7.2,0,"Apr-00",0,8,0,10087,29.5,37
"586574",18625," 36 months",12.29,"C","C1","10+ years","RENT",80000,"Not Verified","credit_card","919xx",30.39,2,"Aug-03",1,14,1,15524,57.5,27
"102556",18000," 60 months",23.5,"F","F1","6 years","RENT",40000,"Verified","debt_consolidation","150xx",23.01,0,"Nov-02",2,6,0,4709,42.4,25
"549594",27000," 60 months",21.99,"F","F1","10+ years","MORTGAGE",75000,"Verified","debt_consolidation","210xx",33.58,1,"Mar-83",0,17,0,6758,17.3,41
"453831",10000," 36 months",18.25,"D","D3","3 years","OWN",30000,"Verified","debt_consolidation","790xx",17.8,0,"Mar-07",0,12,0,9428,41.7,14
"461476",11100," 60 months",19.22,"D","D4","9 years","MORTGAGE",34000,"Verified","credit_card","302xx",25.05,0,"Apr-81",0,11,1,19164,78.2,24
"837565",20550," 60 months",22.99,"F","F1","2 years","RENT",53000,"Source Verified","debt_consolidation","770xx",21.49,5,"Sep-90",0,23,0,11965,46.9,36
"783306",25000," 60 months",10.99,"B","B4","8 years","MORTGAGE",86000,"Verified","debt_consolidation","441xx",19.3,1,"Aug-00",0,13,0,9940,39.4,29
"681662",4800," 36 months",13.33,"C","C3","10+ years","RENT",45000,"Not Verified","debt_consolidation","604xx",22.59,0,"Jan-05",0,8,1,10881,80.6,39
"331414",5000," 36 months",14.99,"C","C5","5 years","RENT",29000,"Verified","debt_consolidation","212xx",9.98,0,"Nov-96",3,14,0,5167,76,23
"654198",3000," 36 months",15.61,"D","D1","2 years","RENT",45500,"Verified","debt_consolidation","926xx",39.27,0,"Jan-06",0,13,0,9576,81.2,17
"177758",12000," 36 months",6.03,"A","A1","10+ years","MORTGAGE",125000,"Not Verified","debt_consolidation","554xx",11.47,0,"Mar-96",0,22,1,20143,33.4,59
"275539",12000," 60 months",15.61,"D","D1","2 years","RENT",45000,"Source Verified","debt_consolidation","430xx",31.57,0,"Aug-01",1,11,0,17105,77,29
"77933",30000," 36 months",12.99,"B","B4","10+ years","MORTGAGE",110000,"Source Verified","debt_consolidation","334xx",13.06,0,"Jan-92",1,8,0,13920,58,29
"739187",10325," 36 months",16.99,"D","D3","10+ years","RENT",38000,"Source Verified","debt_consolidation","951xx",25.99,0,"Jan-00",0,9,0,17809,59.6,13
"491272",12000," 36 months",10.64,"B","B4","1 year","RENT",102000,"Source Verified","debt_consolidation","196xx",5.76,0,"Mar-03",3,8,1,7757,29.6,19
"294744",27000," 60 months",16.29,"D","D2","10+ years","MORTGAGE",118000,"Source Verified","debt_consolidation","799xx",16.21,0,"Feb-92",0,17,1,27103,87.1,39
"515142",10000," 36 months",9.99,"B","B3","10+ years","RENT",75000,"Not Verified","debt_consolidation","300xx",29.3,0,"Aug-87",1,9,0,7794,43.3,18
"766156",11000," 36 months",9.99,"B","B3","n/a","MORTGAGE",60000,"Verified","debt_consolidation","760xx",13.78,0,"Mar-87",0,3,0,6961,58,14
"2749",23800," 36 months",12.42,"B","B4","6 years","MORTGAGE",47600,"Verified","debt_consolidation","451xx",13.54,0,"Jul-02",0,10,0,30310,49.6,17
"173801",19075," 36 months",11.14,"B","B2","10+ years","MORTGAGE",69900,"Verified","debt_consolidation","207xx",15.78,0,"Apr-01",1,11,0,5568,33.1,22
"817011",5600," 36 months",9.99,"B","B3","1 year","MORTGAGE",71000,"Verified","debt_consolidation","750xx",20.23,0,"Jun-03",0,26,0,9846,67,50
"700564",35000," 60 months",21.99,"F","F1","10+ years","RENT",80000,"Verified","debt_consolidation","152xx",17.07,0,"Oct-95",1,9,0,31167,70.7,24
"175424",16800," 60 months",17.27,"C","C5","8 years","MORTGAGE",47000,"Source Verified","debt_consolidation","719xx",21.09,0,"Nov-05",2,23,1,12924,26.1,29
"586111",18000," 60 months",14.65,"C","C5","< 1 year","RENT",45000,"Verified","credit_card","760xx",22.72,0,"Jul-04",0,21,0,13157,66.8,37
"618818",20000," 60 months",15.61,"D","D1","2 years","OWN",137000,"Source Verified","debt_consolidation","970xx",24.35,0,"Feb-01",0,31,1,36186,86.6,56
"173298",24000," 60 months",15.8,"C","C3","10+ years","MORTGAGE",82693.74,"Verified","debt_consolidation","720xx",6.33,0,"Aug-83",1,9,1,5779,51.6,26
"500756",7200," 36 months",10.64,"B","B4","7 years","MORTGAGE",55000,"Source Verified","debt_consolidation","060xx",15.64,1,"May-97",0,7,0,11787,50.2,17
"831852",20000," 36 months",6.68,"A","A3","5 years","MORTGAGE",90000,"Source Verified","debt_consolidation","857xx",13,0,"Oct-01",0,12,0,11147,41.9,24
"860712",28000," 36 months",6.99,"A","A3","2 years","MORTGAGE",150000,"Source Verified","home_improvement","708xx",4.53,0,"Apr-77",1,9,0,113583,27.4,22
"482711",8000," 36 months",9.17,"B","B2","< 1 year","RENT",21000,"Source Verified","major_purchase","850xx",13.43,0,"Jan-10",0,5,0,0,0,9
"8261",7000," 36 months",10.99,"B","B3","2 years","RENT",30000,"Not Verified","debt_consolidation","350xx",6.2,0,"Dec-06",0,5,0,3622,43.1,6
"649480",4800," 36 months",12.29,"C","C1","10+ years","MORTGAGE",60000,"Not Verified","home_improvement","462xx",29.44,0,"Jul-05",2,10,4,4484,32.5,21
"409397",15000," 60 months",17.57,"D","D2","10+ years","MORTGAGE",60000,"Not Verified","debt_consolidation","492xx",8.54,0,"Feb-87",2,9,0,43577,79.2,20
"250878",7100," 36 months",7.49,"A","A4","10+ years","MORTGAGE",60000,"Not Verified","credit_card","338xx",24.98,0,"Sep-97",0,10,0,9275,47.6,25
"218289",12000," 36 months",15.81,"C","C4","4 years","MORTGAGE",58000,"Not Verified","credit_card","357xx",20.65,0,"Jul-93",1,8,0,10257,63.3,30
"513126",31200," 60 months",18.49,"E","E2","10+ years","RENT",65000,"Source Verified","debt_consolidation","070xx",32.92,1,"Jul-88",0,13,0,6969,28.4,29
"521700",10000," 36 months",7.89,"A","A5","10+ years","MORTGAGE",47000,"Source Verified","home_improvement","363xx",10.86,0,"Sep-92",0,10,1,4708,35.4,22
"578977",9800," 36 months",11.53,"B","B5","2 years","OWN",28000,"Verified","debt_consolidation","068xx",21.68,2,"Apr-10",0,17,0,15639,15.8,20
"408886",35000," 60 months",19.99,"E","E1","10+ years","MORTGAGE",220000,"Source Verified","debt_consolidation","760xx",12.7,0,"Nov-98",0,12,1,33381,70.6,32
"240923",10950," 36 months",11.99,"B","B5","10+ years","MORTGAGE",25000,"Source Verified","debt_consolidation","172xx",13.35,1,"Jul-01",2,7,0,11019,52.7,10
"663817",35000," 60 months",14.65,"C","C5","8 years","MORTGAGE",109000,"Source Verified","debt_consolidation","113xx",22.6,0,"Jun-07",0,22,0,13995,45.4,35
"606913",29900," 60 months",18.55,"E","E2","6 years","MORTGAGE",65000,"Source Verified","debt_consolidation","330xx",25.61,0,"Nov-97",0,12,1,26062,60.2,15
"370988",20000," 36 months",6.49,"A","A2","5 years","RENT",85400,"Source Verified","credit_card","209xx",11.95,0,"Sep-94",0,7,0,21241,77.8,18
"296158",8600," 36 months",12.99,"C","C1","1 year","RENT",87500,"Verified","credit_card","441xx",16.27,1,"Mar-02",0,10,0,8765,95.3,31
"290100",3600," 36 months",13.98,"C","C3","10+ years","MORTGAGE",82500,"Verified","debt_consolidation","799xx",30.69,0,"Dec-88",0,19,0,34947,83.6,34
"846593",15000," 36 months",8.19,"A","A5","7 years","RENT",92000,"Source Verified","debt_consolidation","800xx",10.04,0,"Jun-02",1,16,2,3216,13.1,46
"105977",20000," 36 months",11.55,"B","B3","10+ years","MORTGAGE",68000,"Verified","credit_card","617xx",20.31,0,"Jul-84",0,11,0,15154,40.3,31
"368145",5875," 36 months",13.35,"C","C2","n/a","RENT",13200,"Verified","debt_consolidation","974xx",24.09,0,"Mar-01",0,7,0,7079,56.2,10
"382357",7200," 36 months",11.67,"B","B4","10+ years","MORTGAGE",75000,"Source Verified","debt_consolidation","711xx",9.58,0,"Feb-83",2,11,0,22680,59.2,23
"788340",15000," 36 months",5.93,"A","A1","4 years","MORTGAGE",56000,"Not Verified","home_improvement","307xx",11.68,0,"Jun-98",0,13,0,3270,5.6,29
"232555",1750," 36 months",8.67,"B","B1","n/a","OWN",15000,"Not Verified","credit_card","497xx",38.16,2,"May-95",1,7,0,1765,35.3,22
"26570",4800," 60 months",11.12,"B","B3","3 years","RENT",33900,"Verified","debt_consolidation","336xx",21,0,"Dec-98",0,4,0,5153,44,11
"38548",7500," 36 months",10.01,"B","B2","< 1 year","RENT",40000,"Not Verified","other","331xx",5.13,0,"May-91",3,6,1,4225,28.9,15
"120997",17000," 36 months",8.9,"A","A5","10+ years","RENT",53000,"Not Verified","credit_card","600xx",17.91,0,"Jun-93",0,6,0,25331,25.6,21
"671093",4000," 36 months",15.61,"D","D1","3 years","RENT",40000,"Source Verified","debt_consolidation","804xx",29.04,0,"Feb-94",0,6,1,4681,64.1,12
"461045",11200," 36 months",17.57,"D","D2","2 years","OWN",37800,"Verified","credit_card","921xx",30.25,0,"May-04",1,14,0,9159,53.9,21
"140914",20000," 36 months",11.14,"B","B2","7 years","MORTGAGE",110000,"Source Verified","debt_consolidation","186xx",17.13,0,"Apr-94",0,13,0,47352,58.5,30
"191210",12000," 36 months",15.8,"C","C3","2 years","RENT",65000,"Not Verified","wedding","352xx",17.48,0,"Oct-01",2,13,0,10778,66.9,61
"57480",9475," 36 months",7.9,"A","A4","10+ years","MORTGAGE",95459,"Not Verified","debt_consolidation","840xx",20.81,0,"Jun-94",1,13,0,21483,52.3,39
"342154",15000," 60 months",14.99,"C","C5","3 years","RENT",50000,"Verified","debt_consolidation","462xx",8.98,0,"Dec-04",0,12,1,4194,22.7,28
"410298",28500," 36 months",18.92,"D","D4","n/a","MORTGAGE",68000,"Verified","debt_consolidation","891xx",11.03,1,"Nov-83",0,8,0,17461,84.8,21
"715587",13925," 36 months",14.65,"C","C5","2 years","MORTGAGE",108000,"Not Verified","debt_consolidation","730xx",22.47,1,"Aug-01",0,20,0,9363,37.3,33
"408136",35000," 60 months",18.92,"D","D4","10+ years","MORTGAGE",94000,"Verified","debt_consolidation","902xx",16.56,0,"Jan-91",1,23,0,28803,51.3,45
"251864",6350," 36 months",10.49,"B","B3","10+ years","OWN",48000,"Not Verified","debt_consolidation","386xx",22.1,0,"Feb-00",0,8,0,4433,41.8,14
"870829",5000," 36 months",7.49,"A","A4","4 years","OWN",92000,"Not Verified","debt_consolidation","063xx",6.08,0,"Apr-93",0,6,0,3868,25.3,18
"303171",6500," 36 months",8.39,"A","A5","5 years","RENT",50799,"Source Verified","debt_consolidation","604xx",18.9,0,"Nov-00",0,25,2,5761,76.8,46
"134862",10825," 36 months",15.8,"C","C3","2 years","RENT",61500,"Not Verified","debt_consolidation","015xx",15.71,0,"Feb-01",0,11,0,11720,70.6,24
"574342",8700," 36 months",12.69,"C","C2","3 years","RENT",34800,"Source Verified","credit_card","402xx",23.97,0,"May-12",0,6,0,9163,59.9,7
"412491",15000," 60 months",16.59,"D","D1","10+ years","RENT",40000,"Source Verified","debt_consolidation","156xx",21.6,0,"Jan-91",1,7,1,2542,29.2,24
"6764",6000," 36 months",8.9,"A","A5","2 years","MORTGAGE",52000,"Not Verified","credit_card","276xx",3.97,0,"Feb-03",1,7,0,7242,89.4,14
"796353",15000," 36 months",16.99,"D","D3","5 years","RENT",102000,"Verified","home_improvement","604xx",0.59,0,"Aug-01",2,6,0,130,0.3,6
"704979",20000," 60 months",12.29,"C","C1","1 year","MORTGAGE",105000,"Source Verified","debt_consolidation","315xx",26.38,0,"Apr-00",0,40,0,32535,59.4,55
"667185",12000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",80000,"Source Verified","debt_consolidation","917xx",17.04,1,"Nov-96",0,11,1,7610,59.5,37
"843787",18350," 60 months",25.57,"F","F5","4 years","MORTGAGE",1e+05,"Verified","small_business","648xx",20.86,0,"Apr-03",0,8,1,5529,65,27
"734451",12500," 60 months",15.61,"D","D1","3 years","MORTGAGE",40000,"Verified","debt_consolidation","630xx",24.51,0,"Sep-01",2,8,0,10161,70.1,17
"356867",17500," 60 months",20.2,"E","E3","6 years","RENT",95908,"Verified","other","207xx",4.55,1,"Jul-03",1,21,0,2574,99,58
"277424",20050," 60 months",14.99,"C","C5","10+ years","RENT",45678.48,"Source Verified","debt_consolidation","492xx",28,0,"May-91",0,7,0,25350,83.1,12
"50295",16000," 60 months",14.47,"C","C2","10+ years","MORTGAGE",75000,"Source Verified","debt_consolidation","970xx",9.01,0,"Dec-91",0,4,0,18944,93.8,18
"409205",6500," 60 months",18.25,"D","D3","7 years","MORTGAGE",48772.34,"Not Verified","vacation","900xx",15.63,0,"Nov-06",0,14,1,2335,45.8,34
"772654",20000," 60 months",14.65,"C","C5","5 years","MORTGAGE",80000,"Source Verified","debt_consolidation","152xx",19.46,0,"Jan-95",1,21,1,14840,69,39
"863714",21550," 60 months",18.54,"E","E1","10+ years","MORTGAGE",49000,"Source Verified","debt_consolidation","841xx",6.07,0,"Sep-98",1,4,1,6468,62.2,14
"21852",16000," 36 months",6.54,"A","A4","2 years","RENT",1e+05,"Not Verified","debt_consolidation","194xx",3.83,0,"Aug-03",0,8,0,13405,44.8,17
"699262",6000," 36 months",10.99,"B","B4","10+ years","MORTGAGE",61000,"Not Verified","debt_consolidation","182xx",36.02,0,"Jun-96",0,11,0,25836,78.3,15
"353218",14000," 60 months",14.49,"C","C4","10+ years","OWN",38000,"Source Verified","debt_consolidation","103xx",21.83,2,"Sep-93",0,8,0,12029,31.2,24
"340639",14000," 36 months",13.98,"C","C3","9 years","RENT",62000,"Verified","debt_consolidation","054xx",32.31,0,"Jan-01",1,17,1,14104,72.3,45
"826910",25000," 60 months",9.99,"B","B3","8 years","MORTGAGE",63000,"Verified","debt_consolidation","331xx",28,0,"Jun-01",0,17,0,60450,42.4,30
