"","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc"
"329899",4200," 36 months",20.99,"E","E4","2 years","MORTGAGE",39000,"Not Verified","debt_consolidation","201xx",30.18,0,"Nov-05",1,9,0,11772,56.1,9
"776879",21975," 60 months",14.65,"C","C5","10+ years","MORTGAGE",70000,"Source Verified","debt_consolidation","765xx",27.21,0,"Nov-04",1,11,0,17221,59.8,33
"692026",10000," 36 months",6.89,"A","A3","7 years","RENT",54000,"Not Verified","debt_consolidation","212xx",20.58,0,"Jan-99",0,13,0,11246,21.9,19
"231806",35000," 36 months",12.99,"C","C2","9 years","RENT",125000,"Verified","credit_card","916xx",17.76,0,"Jul-00",1,19,0,43887,76.5,27
"297547",15000," 36 months",13.98,"C","C3","1 year","MORTGAGE",45000,"Verified","debt_consolidation","252xx",23.28,0,"Nov-06",1,12,1,7762,49.1,23
"247847",11000," 36 months",8.19,"A","A5","9 years","MORTGAGE",43000,"Not Verified","debt_consolidation","346xx",29.22,0,"Jul-97",0,10,0,3074,22.6,35
"363800",8400," 36 months",13.98,"C","C3","< 1 year","MORTGAGE",56000,"Not Verified","credit_card","150xx",7.3,0,"Aug-94",2,10,0,7454,49.4,21
"499900",24000," 60 months",9.17,"B","B2","10+ years","MORTGAGE",142000,"Not Verified","debt_consolidation","201xx",5.65,0,"Nov-93",0,7,0,11979,54,11
"576806",7450," 36 months",17.86,"D","D5","4 years","RENT",74000,"Source Verified","credit_card","024xx",5.22,0,"Mar-03",0,4,0,1463,30.5,8
"640201",5600," 36 months",18.25,"E","E1","4 years","MORTGAGE",134478,"Verified","other","201xx",24.79,0,"Feb-03",3,17,0,19172,71.8,42
"840934",15000," 60 months",15.61,"D","D1","4 years","RENT",130000,"Not Verified","debt_consolidation","707xx",16,1,"Jun-04",0,10,0,5887,41.5,36
"625643",30000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",95000,"Source Verified","debt_consolidation","249xx",16.09,1,"Feb-93",1,13,0,27728,45.8,33
"607988",12325," 60 months",23.99,"F","F3","2 years","OWN",150000,"Source Verified","debt_consolidation","785xx",6.49,0,"Jul-00",2,8,0,2089,24.3,21
"419023",25000," 36 months",7.9,"A","A4","4 years","MORTGAGE",1e+05,"Source Verified","credit_card","496xx",12.37,0,"Mar-89",2,21,0,14172,12.3,48
"217794",2500," 36 months",6.03,"A","A1","10+ years","MORTGAGE",45000,"Verified","medical","765xx",10.95,0,"Sep-93",0,11,0,3509,12.8,19
"614073",20000," 36 months",12.29,"C","C1","10+ years","MORTGAGE",84000,"Not Verified","debt_consolidation","063xx",20.59,0,"Jul-05",3,20,0,11710,17.6,26
"33792",4000," 36 months",12.87,"C","C1","2 years","OWN",18000,"Not Verified","other","309xx",13.8,0,"Feb-01",0,4,0,9794,75.9,4
"526243",28000," 60 months",9.99,"B","B3","10+ years","MORTGAGE",150000,"Not Verified","debt_consolidation","117xx",12.3,1,"Mar-93",0,9,0,45261,29,19
"275700",23000," 60 months",10.99,"B","B3","10+ years","OWN",99000,"Source Verified","credit_card","480xx",18.15,0,"Sep-99",0,15,0,667,2.6,32
"190863",8000," 36 months",7.62,"A","A3","3 years","MORTGAGE",24000,"Verified","debt_consolidation","960xx",31.27,0,"Jan-97",1,9,0,6419,38.2,33
"883023",2500," 36 months",8.19,"A","A5","< 1 year","MORTGAGE",75000,"Not Verified","debt_consolidation","337xx",13.7,0,"Jun-00",0,9,0,12306,78.9,15
"316251",20000," 36 months",11.67,"B","B4","4 years","RENT",55000,"Verified","credit_card","300xx",29.02,0,"Dec-01",1,14,0,16770,92.7,27
"19258",12000," 60 months",13.8,"C","C4","< 1 year","MORTGAGE",83000,"Source Verified","debt_consolidation","532xx",12.9,1,"Dec-98",1,17,0,29661,31.6,44
"70499",10500," 36 months",17.1,"C","C5","3 years","RENT",30000,"Verified","credit_card","906xx",21.32,0,"Aug-08",0,5,0,4572,76.2,11
"855742",3500," 36 months",16.49,"D","D3","< 1 year","RENT",21060,"Not Verified","credit_card","403xx",27.81,0,"Jul-11",1,8,0,2669,62.1,10
"365189",12000," 36 months",7.69,"A","A4","2 years","MORTGAGE",160000,"Not Verified","credit_card","757xx",12.61,1,"May-96",0,18,0,21690,52,31
"791070",12000," 60 months",18.25,"E","E1","n/a","OWN",24348,"Verified","debt_consolidation","333xx",26.81,0,"Aug-05",0,12,1,6672,32.9,25
"800321",7000," 36 months",11.53,"B","B5","10+ years","OWN",39000,"Not Verified","debt_consolidation","763xx",18.06,0,"Nov-99",1,5,0,7582,82.4,8
"796905",11200," 60 months",18.84,"E","E2","7 years","RENT",46000,"Verified","small_business","770xx",15.58,0,"Dec-05",0,6,0,8442,42.6,11
"330032",15000," 36 months",10.99,"B","B3","2 years","MORTGAGE",78000,"Not Verified","debt_consolidation","088xx",25.46,0,"Oct-99",1,27,0,16633,63.7,42
"180056",28000," 36 months",7.62,"A","A3","10+ years","MORTGAGE",225000,"Verified","debt_consolidation","023xx",8.99,0,"Jun-91",3,13,0,6531,12.4,42
"410784",12350," 60 months",14.64,"C","C3","n/a","MORTGAGE",27615,"Verified","credit_card","652xx",23.99,0,"Jul-05",0,9,0,11515,44.8,19
"745148",18000," 60 months",16.99,"D","D3","4 years","MORTGAGE",78000,"Verified","credit_card","548xx",34.48,1,"Apr-02",1,13,0,10691,66.8,48
"622243",24000," 36 months",11.53,"B","B5","1 year","RENT",185000,"Source Verified","debt_consolidation","021xx",18.62,0,"Aug-05",0,27,0,39725,61.9,32
"126037",8000," 36 months",12.12,"B","B3","7 years","MORTGAGE",32000,"Verified","debt_consolidation","956xx",9.23,0,"Apr-03",2,11,0,6122,28.9,31
"311905",10000," 36 months",13.35,"C","C2","5 years","MORTGAGE",38000,"Source Verified","home_improvement","786xx",22.36,0,"Apr-89",0,14,1,6184,21.6,28
"213184",14825," 36 months",13.67,"B","B5","2 years","RENT",30000,"Verified","small_business","918xx",9.55,0,"Nov-04",1,8,0,8073,35.1,10
"14834",3000," 60 months",19.69,"E","E5","10+ years","MORTGAGE",48000,"Source Verified","home_improvement","720xx",11.9,1,"Mar-98",1,5,0,1182,73.9,17
"463343",20000," 36 months",10.99,"B","B2","10+ years","MORTGAGE",68000,"Source Verified","credit_card","488xx",27.07,0,"Feb-03",1,13,0,14794,89.7,33
"430339",14000," 36 months",13.65,"C","C1","10+ years","MORTGAGE",117000,"Source Verified","debt_consolidation","314xx",16.42,1,"Sep-96",0,13,1,34582,78.6,30
"583100",11225," 60 months",18.55,"E","E2","10+ years","MORTGAGE",110000,"Source Verified","home_improvement","104xx",2.9,1,"Mar-03",0,4,0,2841,86.1,8
"451356",8000," 36 months",13.98,"C","C1","3 years","RENT",60000,"Verified","debt_consolidation","852xx",21.02,0,"Dec-85",1,14,1,9254,36,29
"392994",28000," 60 months",18.24,"D","D5","10+ years","MORTGAGE",94000,"Not Verified","debt_consolidation","309xx",22.69,0,"Jun-99",2,17,0,29614,52.6,49
"20933",25000," 60 months",14.91,"D","D2","5 years","MORTGAGE",3e+05,"Verified","medical","275xx",9.7,0,"Mar-87",2,12,0,22554,46.3,41
"452665",5000," 36 months",9.67,"B","B1","10+ years","RENT",45000,"Not Verified","debt_consolidation","900xx",9.09,0,"Aug-98",0,11,1,3770,21,29
"239261",12000," 36 months",11.99,"B","B5","10+ years","RENT",64000,"Not Verified","credit_card","954xx",17.36,0,"May-02",0,14,0,16004,63.5,23
"604709",28000," 60 months",10.99,"B","B4","10+ years","MORTGAGE",92000,"Not Verified","debt_consolidation","657xx",22.59,0,"Oct-02",0,39,0,36663,31.8,64
"715018",11200," 36 months",7.26,"A","A4","10+ years","MORTGAGE",104000,"Not Verified","debt_consolidation","452xx",13.6,0,"Jun-92",0,13,0,17669,43.8,25
"842225",19875," 36 months",15.61,"D","D1","10+ years","RENT",55000,"Source Verified","debt_consolidation","212xx",28.34,0,"Dec-01",0,5,0,5120,69.2,17
"157446",20000," 60 months",21.49,"E","E3","10+ years","RENT",52000,"Verified","debt_consolidation","380xx",29.86,0,"Nov-07",2,8,0,9628,66.9,15
"496047",19200," 36 months",6.89,"A","A3","1 year","MORTGAGE",88000,"Source Verified","debt_consolidation","063xx",22.95,0,"Nov-03",0,9,0,10386,56.8,27
"780447",19000," 60 months",8.18,"B","B1","< 1 year","RENT",55000,"Not Verified","credit_card","606xx",18.85,0,"Mar-00",0,8,0,7265,48.4,26
"612486",18500," 60 months",10.99,"B","B4","2 years","RENT",46329.48,"Source Verified","credit_card","301xx",37.67,0,"Sep-04",0,13,0,16957,68.7,17
"748201",22000," 60 months",12.29,"C","C1","10+ years","MORTGAGE",94000,"Source Verified","debt_consolidation","860xx",8.62,2,"Oct-94",0,12,0,14694,56.7,31
"242963",25000," 60 months",16.49,"D","D3","10+ years","OWN",69000,"Source Verified","debt_consolidation","740xx",25.11,0,"Aug-86",0,10,0,25366,76.4,47
"465329",15000," 36 months",9.67,"B","B1","2 years","RENT",54000,"Not Verified","credit_card","104xx",16.64,0,"Oct-08",0,5,0,6176,77.2,7
"200802",8000," 36 months",14.09,"B","B5","10+ years","MORTGAGE",60000,"Verified","credit_card","308xx",21,0,"Sep-97",1,8,0,16534,86.6,38
"166779",11875," 36 months",12.12,"B","B3","2 years","RENT",35000,"Not Verified","credit_card","544xx",23.95,0,"Jul-99",0,8,0,17788,74.7,27
"709629",7225," 36 months",17.57,"D","D4","8 years","RENT",68000,"Verified","medical","016xx",26.53,0,"Jun-85",3,11,1,13579,72,24
"851770",16800," 60 months",10.49,"B","B3","5 years","RENT",140000,"Not Verified","debt_consolidation","200xx",16.86,0,"Oct-01",1,11,0,25750,41.6,46
"472573",24000," 60 months",14.85,"C","C5","2 years","MORTGAGE",125000,"Not Verified","small_business","760xx",17.86,0,"Dec-01",2,16,0,15401,59.9,44
"791993",30000," 60 months",15.61,"D","D1","10+ years","MORTGAGE",162500,"Not Verified","debt_consolidation","700xx",30.22,0,"Jun-98",2,15,0,41577,69.5,33
"159338",14550," 36 months",12.12,"B","B3","3 years","RENT",71500,"Source Verified","debt_consolidation","986xx",26.91,0,"Mar-02",1,13,0,10397,34.5,46
"105158",2400," 36 months",19.52,"D","D4","n/a","RENT",75000,"Verified","other","661xx",16.15,0,"Sep-99",1,8,1,10913,41.5,35
"429509",18450," 36 months",18.25,"D","D3","5 years","RENT",44000,"Source Verified","debt_consolidation","856xx",34.51,0,"Jan-93",2,8,0,4969,67.1,21
"82844",30000," 36 months",9.99,"B","B1","10+ years","MORTGAGE",3e+05,"Verified","debt_consolidation","949xx",8.21,0,"May-01",0,6,0,98013,87.8,15
"396853",16000," 36 months",14.64,"C","C3","4 years","MORTGAGE",51000,"Verified","debt_consolidation","594xx",24.41,0,"Jul-00",0,9,0,20570,96.6,21
"673058",1600," 36 months",12.69,"C","C2","3 years","RENT",35000,"Source Verified","debt_consolidation","300xx",28.16,0,"Jun-02",0,12,1,2844,39.5,25
"193853",28000," 60 months",14.09,"B","B5","10+ years","MORTGAGE",75018,"Verified","debt_consolidation","554xx",19.23,0,"Mar-96",0,12,0,27449,80.3,21
"819923",8000," 36 months",9.17,"B","B2","< 1 year","RENT",39000,"Source Verified","debt_consolidation","021xx",28.03,0,"Oct-02",1,17,0,8273,22.1,50
"84060",11500," 36 months",17.1,"C","C5","5 years","MORTGAGE",108256,"Verified","credit_card","945xx",18.74,1,"Feb-87",1,19,0,3841,61,25
"735546",9600," 36 months",12.29,"C","C1","2 years","RENT",48000,"Not Verified","debt_consolidation","100xx",23.53,0,"Aug-06",0,10,0,3163,41.6,16
"405509",24000," 60 months",16.59,"D","D1","< 1 year","RENT",75000,"Source Verified","debt_consolidation","770xx",28.56,0,"Jan-03",2,11,0,5373,41.3,17
"802978",22400," 36 months",16.55,"D","D2","2 years","MORTGAGE",45000,"Verified","other","852xx",35.09,0,"Mar-04",1,8,0,12769,62.6,40
"312603",15425," 60 months",18.24,"D","D5","5 years","RENT",60000,"Verified","credit_card","906xx",24.56,0,"Mar-03",0,15,0,19744,69.3,31
"732722",5000," 36 months",12.29,"C","C1","1 year","MORTGAGE",42000,"Not Verified","debt_consolidation","852xx",3.86,0,"May-95",2,12,1,3594,25,34
"27436",11000," 60 months",15.21,"D","D2","2 years","MORTGAGE",59004,"Verified","home_improvement","856xx",14.7,0,"Jul-01",1,22,0,13372,35.3,38
"191881",10000," 36 months",16.29,"C","C4","10+ years","RENT",45000,"Verified","debt_consolidation","074xx",31.47,0,"Jul-06",1,11,0,23140,54.8,13
"238892",5000," 36 months",8.19,"A","A5","9 years","MORTGAGE",25000,"Not Verified","debt_consolidation","724xx",6.91,0,"Jan-90",0,5,1,8204,49.7,9
"31676",20000," 36 months",11.36,"B","B5","3 years","MORTGAGE",280000,"Verified","home_improvement","070xx",6,0,"Aug-03",0,17,0,14992,15,23
"827882",20000," 60 months",12.69,"C","C2","2 years","MORTGAGE",58000,"Verified","debt_consolidation","195xx",9.77,0,"Mar-01",0,7,0,17795,81.3,8
"777075",30625," 60 months",18.84,"E","E2","n/a","RENT",80500,"Verified","debt_consolidation","936xx",34.68,1,"Dec-78",0,9,0,17750,54,26
"401308",10800," 36 months",14.64,"C","C3","3 years","OWN",27036,"Verified","debt_consolidation","119xx",23.93,1,"Jan-00",2,15,0,13758,57.1,45
"145515",10000," 36 months",12.12,"B","B3","10+ years","RENT",70000,"Not Verified","debt_consolidation","902xx",19.06,0,"Dec-97",1,14,0,17042,43.9,27
"882552",6900," 36 months",6.49,"A","A2","1 year","MORTGAGE",65000,"Not Verified","credit_card","378xx",10.62,0,"Jan-86",0,6,0,110666,38.7,11
"565657",21600," 60 months",13.99,"C","C4","2 years","RENT",72000,"Not Verified","credit_card","951xx",21.88,0,"Dec-01",0,15,0,30906,71.6,20
"95888",22400," 60 months",25.8,"G","G1","10+ years","MORTGAGE",78000,"Verified","debt_consolidation","063xx",19.52,0,"Aug-97",3,14,0,10066,41.6,33
"121411",12000," 36 months",10.64,"B","B2","5 years","MORTGAGE",75000,"Not Verified","debt_consolidation","334xx",14.43,0,"Aug-00",2,17,0,14878,31,31
"82104",12000," 36 months",19.52,"D","D4","2 years","RENT",60000,"Source Verified","medical","603xx",13.6,0,"Dec-99",1,10,0,3763,29.6,20
"526359",5000," 36 months",13.18,"C","C3","< 1 year","MORTGAGE",47000,"Verified","other","469xx",14.58,0,"Dec-01",1,6,0,3328,42.7,41
"593910",5000," 36 months",12.69,"C","C2","10+ years","RENT",26000,"Source Verified","debt_consolidation","871xx",11.03,0,"Apr-04",1,14,0,5478,22.5,46
"116304",10000," 36 months",14.33,"C","C2","6 years","MORTGAGE",65000,"Verified","small_business","925xx",16.74,0,"Jan-04",1,10,0,20299,51.5,16
"426929",29400," 36 months",6.03,"A","A1","6 years","MORTGAGE",320000,"Verified","debt_consolidation","940xx",9.75,0,"Mar-92",1,12,0,21158,65.5,36
"652753",20000," 36 months",9.17,"B","B2","8 years","OWN",66000,"Not Verified","credit_card","350xx",25.65,0,"Mar-93",0,15,0,10928,15.6,30
"27663",10000," 60 months",13.61,"C","C2","10+ years","MORTGAGE",52000,"Verified","home_improvement","238xx",7.98,0,"Apr-96",1,4,0,0,0,12
"877429",10000," 36 months",12.39,"C","C1","< 1 year","RENT",60000,"Source Verified","debt_consolidation","940xx",17,1,"Dec-09",0,9,0,17799,87.1,13
"655894",20225," 60 months",17.86,"D","D5","10+ years","MORTGAGE",44000,"Not Verified","credit_card","310xx",12.63,0,"Feb-95",2,21,0,19469,40.7,29
"525140",15000," 60 months",17.57,"D","D4","2 years","RENT",65000,"Source Verified","debt_consolidation","481xx",7.61,0,"Apr-09",2,13,0,6024,27,15
"255745",17425," 60 months",15.99,"D","D2","3 years","OWN",35000,"Not Verified","debt_consolidation","423xx",21.36,1,"May-98",0,9,0,20349,62.6,25
"707835",17975," 60 months",18.25,"E","E1","10+ years","MORTGAGE",60000,"Source Verified","debt_consolidation","840xx",34.36,1,"Apr-00",0,20,0,22307,33.5,45
"657697",20000," 60 months",15.61,"D","D1","9 years","MORTGAGE",85000,"Not Verified","debt_consolidation","200xx",19.37,0,"Feb-93",2,15,0,26684,39.9,22
"489854",20000," 36 months",12.59,"C","C2","10+ years","RENT",50000,"Verified","debt_consolidation","921xx",12.7,0,"Oct-04",0,5,0,13346,39.5,11
"304952",12800," 36 months",14.99,"C","C5","10+ years","MORTGAGE",70000,"Not Verified","debt_consolidation","300xx",12.91,1,"Nov-86",2,10,1,8591,58,33
"658815",12000," 60 months",18.55,"E","E2","10+ years","MORTGAGE",36000,"Source Verified","credit_card","535xx",21.2,0,"Jun-03",0,7,0,15041,69.3,24
"155970",4000," 36 months",14.33,"C","C1","< 1 year","RENT",50000,"Not Verified","debt_consolidation","770xx",10.37,0,"Feb-04",0,7,0,12066,70.9,17
"501899",20000," 60 months",18.2,"E","E1","8 years","MORTGAGE",80000,"Source Verified","debt_consolidation","481xx",4.4,0,"Jul-02",0,13,0,9539,31.6,31
"168699",35000," 60 months",21.98,"E","E4","6 years","MORTGAGE",135000,"Source Verified","debt_consolidation","928xx",13.91,0,"Jul-98",2,14,0,23116,85.6,26
"742574",14000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",103500,"Not Verified","home_improvement","065xx",8.73,2,"Jun-00",0,17,0,14781,76.2,23
"558543",12000," 60 months",15.61,"D","D1","5 years","MORTGAGE",32000,"Verified","debt_consolidation","656xx",15.68,0,"Sep-04",1,4,0,3925,57.7,14
"372127",12775," 36 months",15.61,"D","D1","2 years","RENT",58240,"Not Verified","debt_consolidation","281xx",14.51,0,"Apr-00",1,5,1,1869,62,22
"792393",10000," 36 months",11.53,"B","B5","2 years","RENT",37000,"Source Verified","credit_card","958xx",17.13,0,"Sep-08",2,16,0,3325,20.3,24
"470",4500," 60 months",17.58,"D","D4","7 years","MORTGAGE",51600,"Source Verified","debt_consolidation","984xx",22.63,0,"Jun-04",1,8,0,13739,67.7,13
"533000",14400," 60 months",11.49,"B","B5","1 year","MORTGAGE",97000,"Verified","debt_consolidation","379xx",28.36,0,"Apr-95",0,16,0,16924,74,46
"202493",12000," 36 months",10.16,"B","B1","10+ years","OWN",62000,"Not Verified","debt_consolidation","790xx",19.8,0,"Aug-82",2,8,0,20749,46.1,23
"493345",8000," 36 months",9.76,"B","B3","7 years","RENT",40000,"Not Verified","debt_consolidation","980xx",21.99,0,"Sep-01",3,10,1,3823,33,15
"770991",12000," 36 months",5.93,"A","A1","5 years","RENT",39000,"Source Verified","credit_card","551xx",16.28,0,"Sep-02",0,6,0,19277,53.8,25
"107219",24000," 36 months",6.62,"A","A2","10+ years","MORTGAGE",88000,"Verified","debt_consolidation","190xx",26.09,0,"Apr-86",1,10,0,33493,78.5,29
"827814",5600," 36 months",12.29,"C","C1","6 years","RENT",34000,"Verified","debt_consolidation","912xx",8.86,0,"Nov-09",1,5,0,5350,68.6,7
"852249",10000," 36 months",6.99,"A","A3","6 years","MORTGAGE",92000,"Source Verified","debt_consolidation","077xx",4.47,0,"May-91",1,9,2,9899,45.4,36
"389809",11850," 60 months",15.61,"D","D1","10+ years","RENT",29000,"Source Verified","credit_card","480xx",23.61,0,"Jan-01",0,12,0,10045,68.3,15
"270125",21000," 60 months",15.61,"D","D1","9 years","MORTGAGE",60000,"Source Verified","debt_consolidation","330xx",14.02,0,"Jun-97",0,20,0,18422,63.1,31
"15936",3500," 36 months",6.99,"A","A3","3 years","OWN",49000,"Not Verified","wedding","281xx",20.18,0,"May-89",1,8,0,4028,30.5,15
"365241",15000," 36 months",10.15,"B","B2","10+ years","MORTGAGE",74000,"Not Verified","debt_consolidation","142xx",17.07,0,"Feb-00",0,8,0,1386,46.2,19
"848207",24000," 60 months",17.14,"D","D4","3 years","MORTGAGE",69014,"Verified","debt_consolidation","802xx",35.45,0,"Jan-00",1,15,0,23156,49.3,42
"750825",10000," 36 months",6.39,"A","A2","< 1 year","OWN",36000,"Not Verified","credit_card","601xx",16.33,0,"Dec-03",0,12,0,5350,30.1,24
"161760",19000," 60 months",13.11,"B","B4","10+ years","MORTGAGE",120000,"Verified","debt_consolidation","776xx",14.58,0,"Dec-98",3,13,0,8814,66.3,38
"50492",20000," 60 months",16.24,"C","C5","9 years","MORTGAGE",65000,"Source Verified","debt_consolidation","281xx",14.31,0,"Aug-01",0,17,0,31619,51,28
"312710",12600," 60 months",13.98,"C","C3","3 years","MORTGAGE",42000,"Not Verified","other","141xx",23.57,0,"Jan-89",0,16,0,8681,28.8,52
"307550",15000," 36 months",12.99,"C","C1","10+ years","MORTGAGE",45000,"Source Verified","credit_card","385xx",24.56,0,"Aug-94",0,6,0,17274,92.4,16
"492330",6000," 36 months",5.32,"A","A1","3 years","MORTGAGE",99000,"Not Verified","home_improvement","631xx",12.22,0,"Apr-02",0,10,0,29695,46.3,18
"794400",20000," 36 months",9.17,"B","B2","7 years","RENT",88000,"Verified","debt_consolidation","100xx",13.23,0,"Feb-04",0,12,0,16302,47.9,19
"193756",23675," 36 months",7.9,"A","A4","2 years","OWN",60000,"Verified","home_improvement","284xx",9,0,"Oct-89",2,14,0,10851,20.4,39
"817387",10000," 36 months",12.69,"C","C2","n/a","MORTGAGE",64800,"Source Verified","credit_card","211xx",17.72,1,"Jul-99",0,13,0,9164,59.5,22
"157207",6000," 36 months",18.49,"D","D2","5 years","RENT",35000,"Verified","credit_card","349xx",21.33,0,"Nov-09",1,6,0,5978,45.6,10
"591144",13000," 36 months",12.29,"C","C1","8 years","MORTGAGE",69500,"Source Verified","debt_consolidation","925xx",20.19,0,"May-94",0,17,1,4499,18.4,44
"435462",13800," 36 months",7.9,"A","A4","7 years","MORTGAGE",80000,"Not Verified","credit_card","300xx",11.63,1,"Aug-05",0,12,0,12499,48.3,21
"40755",2500," 36 months",14.96,"D","D2","2 years","MORTGAGE",85000,"Not Verified","other","795xx",11.21,0,"Jun-04",5,13,0,11196,31.9,19
